,date,menu_item,stock_count,orders,menu_item_id,in_children_menu,max_stock_quantity,Children_Event,Music_Event,fest_name
34696,2019-06-30,French fried potatoes,58,58,11,1,64,Yes,No,
34697,2019-06-30,Fruit,93,93,12,1,116,Yes,No,
34698,2019-06-30,Grapes,101,101,13,1,145,Yes,No,
34699,2019-06-30,Milk,136,136,14,1,113,Yes,No,
34700,2019-06-30,Nesselrode Pudding,66,42,15,0,82,Yes,No,
34701,2019-06-30,Orange Juice,238,99,16,0,183,Yes,No,
34702,2019-06-30,Orange marmalade,28,28,17,0,70,Yes,No,
34703,2019-06-30,Oranges,189,121,18,1,189,Yes,No,
34704,2019-06-30,Oyster cocktail,55,55,19,0,79,Yes,No,
34705,2019-06-30,Pear,113,104,20,0,87,Yes,No,
34706,2019-06-30,Plums,78,78,21,0,87,Yes,No,
34707,2019-06-30,ROQUEFORT CHEESE,97,97,22,0,81,Yes,No,
34708,2019-06-30,STRAWBERRY ICE CREAM,78,78,23,1,65,Yes,No,
34709,2019-06-30,Sardines,74,74,24,0,67,Yes,No,
34710,2019-06-30,Sauterne,77,66,25,0,77,Yes,No,
34711,2019-06-30,Scrambled Eggs,190,80,26,0,190,Yes,No,
34712,2019-06-30,Shrimp Cocktail,40,40,27,0,133,Yes,No,
34713,2019-06-30,Shrimp Salad,216,124,28,0,180,Yes,No,
34714,2019-06-30,Sliced Tomatoes,118,118,29,1,131,Yes,No,
34715,2019-06-30,Stewed Corn,55,55,30,0,91,Yes,No,
34716,2019-06-30,Stewed Prunes,37,37,31,0,122,Yes,No,
34717,2019-06-30,Sweet Potatoes,160,72,32,1,178,Yes,No,
34718,2019-06-30,Tea,79,71,33,0,158,Yes,No,
34719,2019-06-30,rice pudding,198,91,34,1,198,Yes,No,
34720,2019-07-01,Biscuit Tortoni,81,81,0,0,163,No,No,
34721,2019-07-01,Blue Point Oysters,209,107,1,0,161,No,No,
34722,2019-07-01,Boiled eggs,90,53,2,0,113,No,No,
34723,2019-07-01,Boiled potatoes,189,151,3,0,172,No,No,
34724,2019-07-01,Chicken Sandwich,147,147,4,1,134,No,No,
34725,2019-07-01,Chocolate Ice Cream,67,67,5,0,167,No,No,
34726,2019-07-01,Corned Beef Hash,176,131,6,0,135,No,No,
34727,2019-07-01,Crab Flake Cocktail,68,68,7,0,76,No,No,
34728,2019-07-01,Crackers,20,20,8,0,66,No,No,
34729,2019-07-01,Cream Cheese,165,134,9,0,127,No,No,
34730,2019-07-01,Dessert,164,151,10,0,149,No,No,
34731,2019-07-01,French fried potatoes,70,70,11,1,64,No,No,
34732,2019-07-01,Fruit,128,117,12,1,116,No,No,
34733,2019-07-01,Grapes,174,174,13,1,145,No,No,
34734,2019-07-01,Milk,57,57,14,1,113,No,No,
34735,2019-07-01,Nesselrode Pudding,41,41,15,0,82,No,No,
34736,2019-07-01,Orange Juice,91,78,16,0,183,No,No,
34737,2019-07-01,Orange marmalade,21,21,17,0,70,No,No,
34738,2019-07-01,Oranges,76,76,18,1,189,No,No,
34739,2019-07-01,Oyster cocktail,71,62,19,0,79,No,No,
34740,2019-07-01,Pear,61,61,20,0,87,No,No,
34741,2019-07-01,Plums,113,113,21,0,87,No,No,
34742,2019-07-01,ROQUEFORT CHEESE,97,90,22,0,81,No,No,
34743,2019-07-01,STRAWBERRY ICE CREAM,39,39,23,1,65,No,No,
34744,2019-07-01,Sardines,54,54,24,0,67,No,No,
34745,2019-07-01,Sauterne,54,54,25,0,77,No,No,
34746,2019-07-01,Scrambled Eggs,133,61,26,0,190,No,No,
34747,2019-07-01,Shrimp Cocktail,80,65,27,0,133,No,No,
34748,2019-07-01,Shrimp Salad,234,134,28,0,180,No,No,
34749,2019-07-01,Sliced Tomatoes,79,79,29,1,131,No,No,
34750,2019-07-01,Stewed Corn,100,100,30,0,91,No,No,
34751,2019-07-01,Stewed Prunes,37,34,31,0,122,No,No,
34752,2019-07-01,Sweet Potatoes,231,177,32,1,178,No,No,
34753,2019-07-01,Tea,47,47,33,0,158,No,No,
34754,2019-07-01,rice pudding,198,70,34,1,198,No,No,
34755,2019-07-02,Biscuit Tortoni,81,81,0,0,163,No,No,
34756,2019-07-02,Blue Point Oysters,177,131,1,0,161,No,No,
34757,2019-07-02,Boiled eggs,124,124,2,0,113,No,No,
34758,2019-07-02,Boiled potatoes,103,80,3,0,172,No,No,
34759,2019-07-02,Chicken Sandwich,107,107,4,1,134,No,No,
34760,2019-07-02,Chocolate Ice Cream,150,84,5,0,167,No,No,
34761,2019-07-02,Corned Beef Hash,108,83,6,0,135,No,No,
34762,2019-07-02,Crab Flake Cocktail,84,84,7,0,76,No,No,
34763,2019-07-02,Crackers,40,40,8,0,66,No,No,
34764,2019-07-02,Cream Cheese,38,38,9,0,127,No,No,
34765,2019-07-02,Dessert,209,146,10,0,149,No,No,
34766,2019-07-02,French fried potatoes,77,77,11,1,64,No,No,
34767,2019-07-02,Fruit,162,144,12,1,116,No,No,
34768,2019-07-02,Grapes,188,188,13,1,145,No,No,
34769,2019-07-02,Milk,136,136,14,1,113,No,No,
34770,2019-07-02,Nesselrode Pudding,107,107,15,0,82,No,No,
34771,2019-07-02,Orange Juice,91,79,16,0,183,No,No,
34772,2019-07-02,Orange marmalade,28,28,17,0,70,No,No,
34773,2019-07-02,Oranges,132,73,18,1,189,No,No,
34774,2019-07-02,Oyster cocktail,24,24,19,0,79,No,No,
34775,2019-07-02,Pear,35,35,20,0,87,No,No,
34776,2019-07-02,Plums,35,35,21,0,87,No,No,
34777,2019-07-02,ROQUEFORT CHEESE,81,81,22,0,81,No,No,
34778,2019-07-02,STRAWBERRY ICE CREAM,39,39,23,1,65,No,No,
34779,2019-07-02,Sardines,47,47,24,0,67,No,No,
34780,2019-07-02,Sauterne,92,92,25,0,77,No,No,
34781,2019-07-02,Scrambled Eggs,171,69,26,0,190,No,No,
34782,2019-07-02,Shrimp Cocktail,53,53,27,0,133,No,No,
34783,2019-07-02,Shrimp Salad,90,80,28,0,180,No,No,
34784,2019-07-02,Sliced Tomatoes,65,65,29,1,131,No,No,
34785,2019-07-02,Stewed Corn,127,127,30,0,91,No,No,
34786,2019-07-02,Stewed Prunes,122,55,31,0,122,No,No,
34787,2019-07-02,Sweet Potatoes,249,124,32,1,178,No,No,
34788,2019-07-02,Tea,158,85,33,0,158,No,No,
34789,2019-07-02,rice pudding,218,85,34,1,198,No,No,
34790,2019-07-03,Biscuit Tortoni,228,143,0,0,163,No,No,
34791,2019-07-03,Blue Point Oysters,97,69,1,0,161,No,No,
34792,2019-07-03,Boiled eggs,79,39,2,0,113,No,No,
34793,2019-07-03,Boiled potatoes,189,82,3,0,172,No,No,
34794,2019-07-03,Chicken Sandwich,147,128,4,1,134,No,No,
34795,2019-07-03,Chocolate Ice Cream,117,74,5,0,167,No,No,
34796,2019-07-03,Corned Beef Hash,95,66,6,0,135,No,No,
34797,2019-07-03,Crab Flake Cocktail,23,23,7,0,76,No,No,
34798,2019-07-03,Crackers,26,26,8,0,66,No,No,
34799,2019-07-03,Cream Cheese,140,126,9,0,127,No,No,
34800,2019-07-03,Dessert,75,63,10,0,149,No,No,
34801,2019-07-03,French fried potatoes,19,19,11,1,64,No,No,
34802,2019-07-03,Fruit,58,58,12,1,116,No,No,
34803,2019-07-03,Grapes,116,116,13,1,145,No,No,
34804,2019-07-03,Milk,136,75,14,1,113,No,No,
34805,2019-07-03,Nesselrode Pudding,107,107,15,0,82,No,No,
34806,2019-07-03,Orange Juice,220,139,16,0,183,No,No,
34807,2019-07-03,Orange marmalade,35,35,17,0,70,No,No,
34808,2019-07-03,Oranges,151,33,18,1,189,No,No,
34809,2019-07-03,Oyster cocktail,39,39,19,0,79,No,No,
34810,2019-07-03,Pear,35,35,20,0,87,No,No,
34811,2019-07-03,Plums,52,52,21,0,87,No,No,
34812,2019-07-03,ROQUEFORT CHEESE,105,105,22,0,81,No,No,
34813,2019-07-03,STRAWBERRY ICE CREAM,78,78,23,1,65,No,No,
34814,2019-07-03,Sardines,33,33,24,0,67,No,No,
34815,2019-07-03,Sauterne,46,46,25,0,77,No,No,
34816,2019-07-03,Scrambled Eggs,171,83,26,0,190,No,No,
34817,2019-07-03,Shrimp Cocktail,40,40,27,0,133,No,No,
34818,2019-07-03,Shrimp Salad,144,48,28,0,180,No,No,
34819,2019-07-03,Sliced Tomatoes,105,77,29,1,131,No,No,
34820,2019-07-03,Stewed Corn,36,36,30,0,91,No,No,
34821,2019-07-03,Stewed Prunes,122,59,31,0,122,No,No,
34822,2019-07-03,Sweet Potatoes,125,125,32,1,178,No,No,
34823,2019-07-03,Tea,142,73,33,0,158,No,No,
34824,2019-07-03,rice pudding,139,106,34,1,198,No,No,
34825,2019-07-04,Biscuit Tortoni,147,76,0,0,163,No,No,
34826,2019-07-04,Blue Point Oysters,97,66,1,0,161,No,No,
34827,2019-07-04,Boiled eggs,34,34,2,0,113,No,No,
34828,2019-07-04,Boiled potatoes,155,57,3,0,172,No,No,
34829,2019-07-04,Chicken Sandwich,174,174,4,1,134,No,No,
34830,2019-07-04,Chocolate Ice Cream,217,92,5,0,167,No,No,
34831,2019-07-04,Corned Beef Hash,95,88,6,0,135,No,No,
34832,2019-07-04,Crab Flake Cocktail,61,51,7,0,76,No,No,
34833,2019-07-04,Crackers,66,49,8,0,66,No,No,
34834,2019-07-04,Cream Cheese,76,76,9,0,127,No,No,
34835,2019-07-04,Dessert,104,76,10,0,149,No,No,
34836,2019-07-04,French fried potatoes,51,51,11,1,64,No,No,
34837,2019-07-04,Fruit,93,93,12,1,116,No,No,
34838,2019-07-04,Grapes,145,35,13,1,145,No,No,
34839,2019-07-04,Milk,45,45,14,1,113,No,No,
34840,2019-07-04,Nesselrode Pudding,66,66,15,0,82,No,No,
34841,2019-07-04,Orange Juice,201,68,16,0,183,No,No,
34842,2019-07-04,Orange marmalade,84,84,17,0,70,No,No,
34843,2019-07-04,Oranges,151,105,18,1,189,No,No,
34844,2019-07-04,Oyster cocktail,39,39,19,0,79,No,No,
34845,2019-07-04,Pear,104,104,20,0,87,No,No,
34846,2019-07-04,Plums,35,35,21,0,87,No,No,
34847,2019-07-04,ROQUEFORT CHEESE,41,41,22,0,81,No,No,
34848,2019-07-04,STRAWBERRY ICE CREAM,59,43,23,1,65,No,No,
34849,2019-07-04,Sardines,47,47,24,0,67,No,No,
34850,2019-07-04,Sauterne,54,54,25,0,77,No,No,
34851,2019-07-04,Scrambled Eggs,152,87,26,0,190,No,No,
34852,2019-07-04,Shrimp Cocktail,53,53,27,0,133,No,No,
34853,2019-07-04,Shrimp Salad,126,87,28,0,180,No,No,
34854,2019-07-04,Sliced Tomatoes,157,133,29,1,131,No,No,
34855,2019-07-04,Stewed Corn,73,73,30,0,91,No,No,
34856,2019-07-04,Stewed Prunes,110,36,31,0,122,No,No,
34857,2019-07-04,Sweet Potatoes,196,175,32,1,178,No,No,
34858,2019-07-04,Tea,95,74,33,0,158,No,No,
34859,2019-07-04,rice pudding,99,39,34,1,198,No,No,
34860,2019-07-05,Biscuit Tortoni,228,151,0,0,163,No,No,
34861,2019-07-05,Blue Point Oysters,161,50,1,0,161,No,No,
34862,2019-07-05,Boiled eggs,136,117,2,0,113,No,No,
34863,2019-07-05,Boiled potatoes,224,138,3,0,172,No,No,
34864,2019-07-05,Chicken Sandwich,80,76,4,1,134,No,No,
34865,2019-07-05,Chocolate Ice Cream,117,55,5,0,167,No,No,
34866,2019-07-05,Corned Beef Hash,189,114,6,0,135,No,No,
34867,2019-07-05,Crab Flake Cocktail,68,64,7,0,76,No,No,
34868,2019-07-05,Crackers,40,40,8,0,66,No,No,
34869,2019-07-05,Cream Cheese,51,51,9,0,127,No,No,
34870,2019-07-05,Dessert,119,82,10,0,149,No,No,
34871,2019-07-05,French fried potatoes,90,90,11,1,64,No,No,
34872,2019-07-05,Fruit,70,70,12,1,116,No,No,
34873,2019-07-05,Grapes,101,97,13,1,145,No,No,
34874,2019-07-05,Milk,68,68,14,1,113,No,No,
34875,2019-07-05,Nesselrode Pudding,98,98,15,0,82,No,No,
34876,2019-07-05,Orange Juice,238,112,16,0,183,No,No,
34877,2019-07-05,Orange marmalade,49,49,17,0,70,No,No,
34878,2019-07-05,Oranges,132,132,18,1,189,No,No,
34879,2019-07-05,Oyster cocktail,63,63,19,0,79,No,No,
34880,2019-07-05,Pear,87,71,20,0,87,No,No,
34881,2019-07-05,Plums,113,113,21,0,87,No,No,
34882,2019-07-05,ROQUEFORT CHEESE,57,57,22,0,81,No,No,
34883,2019-07-05,STRAWBERRY ICE CREAM,72,70,23,1,65,No,No,
34884,2019-07-05,Sardines,20,20,24,0,67,No,No,
34885,2019-07-05,Sauterne,46,44,25,0,77,No,No,
34886,2019-07-05,Scrambled Eggs,228,117,26,0,190,No,No,
34887,2019-07-05,Shrimp Cocktail,93,52,27,0,133,No,No,
34888,2019-07-05,Shrimp Salad,54,54,28,0,180,No,No,
34889,2019-07-05,Sliced Tomatoes,92,92,29,1,131,No,No,
34890,2019-07-05,Stewed Corn,91,62,30,0,91,No,No,
34891,2019-07-05,Stewed Prunes,98,85,31,0,122,No,No,
34892,2019-07-05,Sweet Potatoes,107,107,32,1,178,No,No,
34893,2019-07-05,Tea,111,88,33,0,158,No,No,
34894,2019-07-05,rice pudding,218,218,34,1,198,No,No,
34895,2019-07-06,Biscuit Tortoni,130,88,0,0,163,No,No,
34896,2019-07-06,Blue Point Oysters,113,83,1,0,161,No,No,
34897,2019-07-06,Boiled eggs,68,60,2,0,113,No,No,
34898,2019-07-06,Boiled potatoes,189,99,3,0,172,No,No,
34899,2019-07-06,Chicken Sandwich,147,147,4,1,134,No,No,
34900,2019-07-06,Chocolate Ice Cream,184,133,5,0,167,No,No,
34901,2019-07-06,Corned Beef Hash,41,41,6,0,135,No,No,
34902,2019-07-06,Crab Flake Cocktail,30,30,7,0,76,No,No,
34903,2019-07-06,Crackers,26,26,8,0,66,No,No,
34904,2019-07-06,Cream Cheese,102,50,9,0,127,No,No,
34905,2019-07-06,Dessert,134,70,10,0,149,No,No,
34906,2019-07-06,French fried potatoes,51,42,11,1,64,No,No,
34907,2019-07-06,Fruit,93,64,12,1,116,No,No,
34908,2019-07-06,Grapes,43,43,13,1,145,No,No,
34909,2019-07-06,Milk,90,90,14,1,113,No,No,
34910,2019-07-06,Nesselrode Pudding,74,74,15,0,82,No,No,
34911,2019-07-06,Orange Juice,128,78,16,0,183,No,No,
34912,2019-07-06,Orange marmalade,77,77,17,0,70,No,No,
34913,2019-07-06,Oranges,246,246,18,1,189,No,No,
34914,2019-07-06,Oyster cocktail,95,95,19,0,79,No,No,
34915,2019-07-06,Pear,26,26,20,0,87,No,No,
34916,2019-07-06,Plums,87,61,21,0,87,No,No,
34917,2019-07-06,ROQUEFORT CHEESE,73,73,22,0,81,No,No,
34918,2019-07-06,STRAWBERRY ICE CREAM,52,52,23,1,65,No,No,
34919,2019-07-06,Sardines,60,60,24,0,67,No,No,
34920,2019-07-06,Sauterne,46,46,25,0,77,No,No,
34921,2019-07-06,Scrambled Eggs,152,75,26,0,190,No,No,
34922,2019-07-06,Shrimp Cocktail,120,73,27,0,133,No,No,
34923,2019-07-06,Shrimp Salad,144,81,28,0,180,No,No,
34924,2019-07-06,Sliced Tomatoes,144,144,29,1,131,No,No,
34925,2019-07-06,Stewed Corn,82,73,30,0,91,No,No,
34926,2019-07-06,Stewed Prunes,110,63,31,0,122,No,No,
34927,2019-07-06,Sweet Potatoes,178,134,32,1,178,No,No,
34928,2019-07-06,Tea,205,144,33,0,158,No,No,
34929,2019-07-06,rice pudding,119,119,34,1,198,No,No,
34930,2019-07-07,Biscuit Tortoni,179,136,0,0,163,No,No,
34931,2019-07-07,Blue Point Oysters,97,75,1,0,161,No,No,
34932,2019-07-07,Boiled eggs,102,41,2,0,113,No,No,
34933,2019-07-07,Boiled potatoes,138,58,3,0,172,No,No,
34934,2019-07-07,Chicken Sandwich,147,147,4,1,134,No,No,
34935,2019-07-07,Chocolate Ice Cream,184,122,5,0,167,No,No,
34936,2019-07-07,Corned Beef Hash,54,54,6,0,135,No,No,
34937,2019-07-07,Crab Flake Cocktail,106,106,7,0,76,No,No,
34938,2019-07-07,Crackers,66,48,8,0,66,No,No,
34939,2019-07-07,Cream Cheese,38,38,9,0,127,No,No,
34940,2019-07-07,Dessert,89,63,10,0,149,No,No,
34941,2019-07-07,French fried potatoes,58,58,11,1,64,No,No,
34942,2019-07-07,Fruit,151,128,12,1,116,No,No,
34943,2019-07-07,Grapes,174,155,13,1,145,No,No,
34944,2019-07-07,Milk,158,158,14,1,113,No,No,
34945,2019-07-07,Nesselrode Pudding,82,43,15,0,82,No,No,
34946,2019-07-07,Orange Juice,146,50,16,0,183,No,No,
34947,2019-07-07,Orange marmalade,98,98,17,0,70,No,No,
34948,2019-07-07,Oranges,113,113,18,1,189,No,No,
34949,2019-07-07,Oyster cocktail,39,39,19,0,79,No,No,
34950,2019-07-07,Pear,104,88,20,0,87,No,No,
34951,2019-07-07,Plums,61,61,21,0,87,No,No,
34952,2019-07-07,ROQUEFORT CHEESE,49,49,22,0,81,No,No,
34953,2019-07-07,STRAWBERRY ICE CREAM,78,78,23,1,65,No,No,
34954,2019-07-07,Sardines,33,33,24,0,67,No,No,
34955,2019-07-07,Sauterne,77,64,25,0,77,No,No,
34956,2019-07-07,Scrambled Eggs,228,148,26,0,190,No,No,
34957,2019-07-07,Shrimp Cocktail,186,128,27,0,133,No,No,
34958,2019-07-07,Shrimp Salad,72,72,28,0,180,No,No,
34959,2019-07-07,Sliced Tomatoes,131,60,29,1,131,No,No,
34960,2019-07-07,Stewed Corn,55,55,30,0,91,No,No,
34961,2019-07-07,Stewed Prunes,61,47,31,0,122,No,No,
34962,2019-07-07,Sweet Potatoes,89,89,32,1,178,No,No,
34963,2019-07-07,Tea,63,63,33,0,158,No,No,
34964,2019-07-07,rice pudding,238,235,34,1,198,No,No,
34965,2019-07-08,Biscuit Tortoni,114,81,0,0,163,No,No,
34966,2019-07-08,Blue Point Oysters,97,69,1,0,161,No,No,
34967,2019-07-08,Boiled eggs,102,58,2,0,113,No,No,
34968,2019-07-08,Boiled potatoes,103,60,3,0,172,No,No,
34969,2019-07-08,Chicken Sandwich,54,54,4,1,134,No,No,
34970,2019-07-08,Chocolate Ice Cream,134,69,5,0,167,No,No,
34971,2019-07-08,Corned Beef Hash,189,131,6,0,135,No,No,
34972,2019-07-08,Crab Flake Cocktail,76,66,7,0,76,No,No,
34973,2019-07-08,Crackers,59,59,8,0,66,No,No,
34974,2019-07-08,Cream Cheese,152,88,9,0,127,No,No,
34975,2019-07-08,Dessert,104,53,10,0,149,No,No,
34976,2019-07-08,French fried potatoes,70,70,11,1,64,No,No,
34977,2019-07-08,Fruit,35,35,12,1,116,No,No,
34978,2019-07-08,Grapes,43,43,13,1,145,No,No,
34979,2019-07-08,Milk,102,102,14,1,113,No,No,
34980,2019-07-08,Nesselrode Pudding,107,107,15,0,82,No,No,
34981,2019-07-08,Orange Juice,256,121,16,0,183,No,No,
34982,2019-07-08,Orange marmalade,98,98,17,0,70,No,No,
34983,2019-07-08,Oranges,189,131,18,1,189,No,No,
34984,2019-07-08,Oyster cocktail,47,47,19,0,79,No,No,
34985,2019-07-08,Pear,96,96,20,0,87,No,No,
34986,2019-07-08,Plums,87,80,21,0,87,No,No,
34987,2019-07-08,ROQUEFORT CHEESE,41,41,22,0,81,No,No,
34988,2019-07-08,STRAWBERRY ICE CREAM,45,45,23,1,65,No,No,
34989,2019-07-08,Sardines,27,27,24,0,67,No,No,
34990,2019-07-08,Sauterne,39,39,25,0,77,No,No,
34991,2019-07-08,Scrambled Eggs,247,128,26,0,190,No,No,
34992,2019-07-08,Shrimp Cocktail,146,136,27,0,133,No,No,
34993,2019-07-08,Shrimp Salad,126,71,28,0,180,No,No,
34994,2019-07-08,Sliced Tomatoes,105,105,29,1,131,No,No,
34995,2019-07-08,Stewed Corn,91,53,30,0,91,No,No,
34996,2019-07-08,Stewed Prunes,37,37,31,0,122,No,No,
34997,2019-07-08,Sweet Potatoes,178,151,32,1,178,No,No,
34998,2019-07-08,Tea,174,114,33,0,158,No,No,
34999,2019-07-08,rice pudding,139,75,34,1,198,No,No,
35000,2019-07-09,Biscuit Tortoni,98,72,0,0,163,No,Yes,
35001,2019-07-09,Blue Point Oysters,225,117,1,0,161,No,Yes,
35002,2019-07-09,Boiled eggs,45,45,2,0,113,No,Yes,
35003,2019-07-09,Boiled potatoes,155,155,3,0,172,No,Yes,
35004,2019-07-09,Chicken Sandwich,134,134,4,1,134,No,Yes,
35005,2019-07-09,Chocolate Ice Cream,167,167,5,0,167,No,Yes,
35006,2019-07-09,Corned Beef Hash,108,57,6,0,135,No,Yes,
35007,2019-07-09,Crab Flake Cocktail,23,23,7,0,76,No,Yes,
35008,2019-07-09,Crackers,20,20,8,0,66,No,Yes,
35009,2019-07-09,Cream Cheese,63,63,9,0,127,No,Yes,
35010,2019-07-09,Dessert,60,60,10,0,149,No,Yes,
35011,2019-07-09,French fried potatoes,26,26,11,1,64,No,Yes,
35012,2019-07-09,Fruit,58,58,12,1,116,No,Yes,
35013,2019-07-09,Grapes,73,73,13,1,145,No,Yes,
35014,2019-07-09,Milk,147,147,14,1,113,No,Yes,
35015,2019-07-09,Nesselrode Pudding,66,66,15,0,82,No,Yes,
35016,2019-07-09,Orange Juice,91,90,16,0,183,No,Yes,
35017,2019-07-09,Orange marmalade,77,77,17,0,70,No,Yes,
35018,2019-07-09,Oranges,113,111,18,1,189,No,Yes,
35019,2019-07-09,Oyster cocktail,39,39,19,0,79,No,Yes,
35020,2019-07-09,Pear,122,122,20,0,87,No,Yes,
35021,2019-07-09,Plums,61,61,21,0,87,No,Yes,
35022,2019-07-09,ROQUEFORT CHEESE,73,73,22,0,81,No,Yes,
35023,2019-07-09,STRAWBERRY ICE CREAM,33,33,23,1,65,No,Yes,
35024,2019-07-09,Sardines,47,47,24,0,67,No,Yes,
35025,2019-07-09,Sauterne,39,39,25,0,77,No,Yes,
35026,2019-07-09,Scrambled Eggs,190,77,26,0,190,No,Yes,
35027,2019-07-09,Shrimp Cocktail,93,93,27,0,133,No,Yes,
35028,2019-07-09,Shrimp Salad,144,144,28,0,180,No,Yes,
35029,2019-07-09,Sliced Tomatoes,105,84,29,1,131,No,Yes,
35030,2019-07-09,Stewed Corn,55,55,30,0,91,No,Yes,
35031,2019-07-09,Stewed Prunes,49,49,31,0,122,No,Yes,
35032,2019-07-09,Sweet Potatoes,231,231,32,1,178,No,Yes,
35033,2019-07-09,Tea,221,214,33,0,158,No,Yes,
35034,2019-07-09,rice pudding,99,99,34,1,198,No,Yes,
35035,2019-07-13,Biscuit Tortoni,228,228,0,0,163,No,Yes,
35036,2019-07-13,Blue Point Oysters,145,145,1,0,161,No,Yes,
35037,2019-07-13,Boiled eggs,102,102,2,0,113,No,Yes,
35038,2019-07-13,Boiled potatoes,138,96,3,0,172,No,Yes,
35039,2019-07-13,Chicken Sandwich,134,75,4,1,134,No,Yes,
35040,2019-07-13,Chocolate Ice Cream,150,45,5,0,167,No,Yes,
35041,2019-07-13,Corned Beef Hash,162,148,6,0,135,No,Yes,
35042,2019-07-13,Crab Flake Cocktail,23,23,7,0,76,No,Yes,
35043,2019-07-13,Crackers,92,92,8,0,66,No,Yes,
35044,2019-07-13,Cream Cheese,165,148,9,0,127,No,Yes,
35045,2019-07-13,Dessert,149,149,10,0,149,No,Yes,
35046,2019-07-13,French fried potatoes,90,90,11,1,64,No,Yes,
35047,2019-07-13,Fruit,93,93,12,1,116,No,Yes,
35048,2019-07-13,Grapes,174,168,13,1,145,No,Yes,
35049,2019-07-13,Milk,158,158,14,1,113,No,Yes,
35050,2019-07-13,Nesselrode Pudding,98,98,15,0,82,No,Yes,
35051,2019-07-13,Orange Juice,238,168,16,0,183,No,Yes,
35052,2019-07-13,Orange marmalade,84,84,17,0,70,No,Yes,
35053,2019-07-13,Oranges,246,138,18,1,189,No,Yes,
35054,2019-07-13,Oyster cocktail,71,71,19,0,79,No,Yes,
35055,2019-07-13,Pear,122,122,20,0,87,No,Yes,
35056,2019-07-13,Plums,104,104,21,0,87,No,Yes,
35057,2019-07-13,ROQUEFORT CHEESE,24,24,22,0,81,No,Yes,
35058,2019-07-13,STRAWBERRY ICE CREAM,72,72,23,1,65,No,Yes,
35059,2019-07-13,Sardines,74,74,24,0,67,No,Yes,
35060,2019-07-13,Sauterne,108,108,25,0,77,No,Yes,
35061,2019-07-13,Scrambled Eggs,95,95,26,0,190,No,Yes,
35062,2019-07-13,Shrimp Cocktail,40,40,27,0,133,No,Yes,
35063,2019-07-13,Shrimp Salad,180,150,28,0,180,No,Yes,
35064,2019-07-13,Sliced Tomatoes,92,92,29,1,131,No,Yes,
35065,2019-07-13,Stewed Corn,127,127,30,0,91,No,Yes,
35066,2019-07-13,Stewed Prunes,49,49,31,0,122,No,Yes,
35067,2019-07-13,Sweet Potatoes,89,89,32,1,178,No,Yes,
35068,2019-07-13,Tea,190,88,33,0,158,No,Yes,
35069,2019-07-13,rice pudding,119,119,34,1,198,No,Yes,
35070,2019-07-14,Biscuit Tortoni,179,129,0,0,163,No,No,
35071,2019-07-14,Blue Point Oysters,129,88,1,0,161,No,No,
35072,2019-07-14,Boiled eggs,113,81,2,0,113,No,No,
35073,2019-07-14,Boiled potatoes,241,126,3,0,172,No,No,
35074,2019-07-14,Chicken Sandwich,107,107,4,1,134,No,No,
35075,2019-07-14,Chocolate Ice Cream,134,39,5,0,167,No,No,
35076,2019-07-14,Corned Beef Hash,108,55,6,0,135,No,No,
35077,2019-07-14,Crab Flake Cocktail,38,38,7,0,76,No,No,
35078,2019-07-14,Crackers,46,46,8,0,66,No,No,
35079,2019-07-14,Cream Cheese,51,51,9,0,127,No,No,
35080,2019-07-14,Dessert,209,136,10,0,149,No,No,
35081,2019-07-14,French fried potatoes,32,32,11,1,64,No,No,
35082,2019-07-14,Fruit,46,46,12,1,116,No,No,
35083,2019-07-14,Grapes,160,136,13,1,145,No,No,
35084,2019-07-14,Milk,158,158,14,1,113,No,No,
35085,2019-07-14,Nesselrode Pudding,57,54,15,0,82,No,No,
35086,2019-07-14,Orange Juice,55,55,16,0,183,No,No,
35087,2019-07-14,Orange marmalade,28,28,17,0,70,No,No,
35088,2019-07-14,Oranges,132,54,18,1,189,No,No,
35089,2019-07-14,Oyster cocktail,55,55,19,0,79,No,No,
35090,2019-07-14,Pear,35,35,20,0,87,No,No,
35091,2019-07-14,Plums,43,43,21,0,87,No,No,
35092,2019-07-14,ROQUEFORT CHEESE,41,41,22,0,81,No,No,
35093,2019-07-14,STRAWBERRY ICE CREAM,91,91,23,1,65,No,No,
35094,2019-07-14,Sardines,47,47,24,0,67,No,No,
35095,2019-07-14,Sauterne,108,105,25,0,77,No,No,
35096,2019-07-14,Scrambled Eggs,171,66,26,0,190,No,No,
35097,2019-07-14,Shrimp Cocktail,40,40,27,0,133,No,No,
35098,2019-07-14,Shrimp Salad,72,72,28,0,180,No,No,
35099,2019-07-14,Sliced Tomatoes,183,129,29,1,131,No,No,
35100,2019-07-14,Stewed Corn,118,97,30,0,91,No,No,
35101,2019-07-14,Stewed Prunes,98,80,31,0,122,No,No,
35102,2019-07-14,Sweet Potatoes,160,119,32,1,178,No,No,
35103,2019-07-14,Tea,126,79,33,0,158,No,No,
35104,2019-07-14,rice pudding,119,92,34,1,198,No,No,
35105,2019-07-15,Biscuit Tortoni,196,70,0,0,163,No,No,
35106,2019-07-15,Blue Point Oysters,145,36,1,0,161,No,No,
35107,2019-07-15,Boiled eggs,124,83,2,0,113,No,No,
35108,2019-07-15,Boiled potatoes,189,116,3,0,172,No,No,
